日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-11-07,301267,70.01,70.1,72.0,64.8,362887,2427834159.0,14.15,37.78,19.22,64.41
2022-11-08,301267,73.4,71.9,74.77,70.31,238861,1723014971.0,6.36,2.57,1.8,42.4
2022-11-09,301267,70.0,71.47,72.8,69.3,142694,1013538629.0,4.87,-0.6,-0.43,25.33
2022-11-10,301267,70.3,65.5,71.47,65.35,172642,1166883825.0,8.56,-8.35,-5.97,30.64
2022-11-11,301267,66.37,66.0,68.24,65.5,149386,998607625.0,4.18,0.76,0.5,26.52
2022-11-14,301267,65.02,65.66,66.0,63.0,93636,603025077.0,4.55,-0.52,-0.34,16.62
2022-11-15,301267,64.8,65.54,66.6,63.36,93102,605620512.0,4.93,-0.18,-0.12,16.53
2022-11-16,301267,64.69,65.7,67.16,64.07,90078,591155163.0,4.71,0.24,0.16,15.99
2022-11-17,301267,65.69,63.6,65.69,63.0,72054,460807171.0,4.09,-3.2,-2.1,12.79
2022-11-18,301267,63.25,63.7,64.55,63.25,58090,371657786.0,2.04,0.16,0.1,10.31
2022-11-21,301267,63.01,60.61,63.01,59.89,76313,464921921.0,4.9,-4.85,-3.09,13.55
2022-11-22,301267,60.0,59.0,61.25,59.0,50647,305014221.0,3.71,-2.66,-1.61,8.99
2022-11-23,301267,59.34,59.6,59.9,56.81,51997,302544514.0,5.24,1.02,0.6,9.23
2022-11-24,301267,59.0,59.36,60.49,58.9,30059,179271831.0,2.67,-0.4,-0.24,5.34
2022-11-25,301267,59.5,57.57,59.5,57.57,25264,146992824.0,3.25,-3.02,-1.79,4.48
2022-11-28,301267,56.3,56.46,57.17,55.8,23646,133468906.0,2.38,-1.93,-1.11,4.2
2022-11-29,301267,56.8,60.5,61.25,56.72,61008,364395665.0,8.02,7.16,4.04,10.83
2022-11-30,301267,59.91,60.18,60.75,59.0,29607,177209171.0,2.89,-0.53,-0.32,5.26
2022-12-01,301267,61.99,62.8,63.99,61.99,75400,475554665.0,3.32,4.35,2.62,13.38
2022-12-02,301267,62.22,62.21,64.3,62.19,29577,187498423.0,3.36,-0.94,-0.59,5.25
2022-12-05,301267,62.5,63.9,65.0,62.5,43775,280762753.0,4.02,2.72,1.69,7.77
2022-12-06,301267,64.3,65.73,67.35,63.33,58050,383587638.0,6.29,2.86,1.83,10.3
2022-12-07,301267,65.75,65.4,66.59,64.65,25822,169536209.0,2.95,-0.5,-0.33,4.58
2022-12-08,301267,64.8,64.71,66.41,63.64,28254,184222098.0,4.24,-1.06,-0.69,5.02
2022-12-09,301267,64.97,66.68,66.86,63.81,42016,278458810.0,4.71,3.04,1.97,7.46
2022-12-12,301267,66.35,67.79,67.87,65.02,42970,288059853.0,4.27,1.66,1.11,7.63
2022-12-13,301267,67.4,67.6,68.25,66.0,17803,119319801.0,3.32,-0.28,-0.19,3.16
2022-12-14,301267,67.37,67.83,69.82,67.05,34910,239706304.0,4.1,0.34,0.23,6.2
2022-12-15,301267,68.0,67.63,69.0,66.18,26267,177458285.0,4.16,-0.29,-0.2,4.66
2022-12-16,301267,67.17,67.0,68.21,65.18,24738,163753790.0,4.48,-0.93,-0.63,4.39
2022-12-19,301267,66.7,68.1,69.01,65.3,27421,185917428.0,5.54,1.64,1.1,4.87
2022-12-20,301267,67.58,65.7,67.89,65.19,20489,135492060.0,3.96,-3.52,-2.4,3.64
2022-12-21,301267,65.45,66.3,66.89,65.45,7909,52363910.0,2.19,0.91,0.6,1.4
2022-12-22,301267,66.28,70.21,72.48,65.97,45589,320990630.0,9.82,5.9,3.91,8.09
2022-12-23,301267,69.81,69.98,71.3,69.2,20215,141866510.0,2.99,-0.33,-0.23,3.59
2022-12-26,301267,69.66,68.68,70.67,68.48,30112,207622638.0,3.13,-1.86,-1.3,5.35
2022-12-27,301267,69.53,73.15,75.2,68.57,46250,334763221.0,9.65,6.51,4.47,8.21
2022-12-28,301267,73.16,71.8,73.68,70.78,21514,155022430.0,3.96,-1.85,-1.35,3.82
2022-12-29,301267,71.8,73.14,73.5,71.08,23233,168570948.0,3.37,1.87,1.34,4.12
2022-12-30,301267,73.05,73.11,74.0,71.5,17438,127077783.0,3.42,-0.04,-0.03,3.1
2023-01-03,301267,73.5,70.5,73.5,69.7,26825,190580045.0,5.2,-3.57,-2.61,4.76
2023-01-04,301267,70.39,71.16,72.45,70.2,13761,98201153.0,3.19,0.94,0.66,2.44
2023-01-05,301267,71.22,75.35,76.29,70.68,22579,168656517.0,7.88,5.89,4.19,4.01
2023-01-06,301267,75.21,73.88,75.21,73.0,13353,98631913.0,2.93,-1.95,-1.47,2.37
2023-01-09,301267,73.77,73.71,74.68,72.18,14961,110043127.0,3.38,-0.23,-0.17,2.66
2023-01-10,301267,73.18,75.8,76.27,72.62,24335,182741385.0,4.95,2.84,2.09,4.32
2023-01-11,301267,75.32,78.64,80.1,73.72,31776,246642522.0,8.42,3.75,2.84,5.64
2023-01-12,301267,77.8,77.2,78.09,76.66,11969,92505684.0,1.82,-1.83,-1.44,2.12
2023-01-13,301267,77.4,83.3,85.0,77.2,32127,264527031.0,10.1,7.9,6.1,5.7
2023-01-16,301267,83.74,80.86,89.87,79.99,45376,378368051.0,11.86,-2.93,-2.44,8.05
2023-01-17,301267,81.2,84.58,85.99,81.2,31189,261740454.0,5.92,4.6,3.72,5.54
2023-01-18,301267,84.58,82.69,85.21,81.7,19863,164463045.0,4.15,-2.23,-1.89,3.53
2023-01-19,301267,82.06,87.22,88.22,81.51,20524,175487400.0,8.11,5.48,4.53,3.64
2023-01-20,301267,87.0,88.58,90.0,86.84,15364,135793907.0,3.62,1.56,1.36,2.73
2023-01-30,301267,88.64,85.36,90.0,84.34,15498,133817585.0,6.39,-3.64,-3.22,2.75
2023-01-31,301267,84.36,83.5,85.83,82.31,22052,183686544.0,4.12,-2.18,-1.86,3.91
2023-02-01,301267,83.1,85.11,85.42,80.73,24045,199104402.0,5.62,1.93,1.61,4.27
2023-02-02,301267,85.0,83.39,86.17,82.51,13047,109869906.0,4.3,-2.02,-1.72,2.32
2023-02-03,301267,83.1,82.56,84.37,81.82,14028,116359099.0,3.06,-1.0,-0.83,2.49
2023-02-06,301267,82.1,81.49,82.66,80.61,12253,99578282.0,2.48,-1.3,-1.07,2.17
2023-02-07,301267,81.5,83.6,85.55,81.46,14485,121859051.0,5.02,2.59,2.11,2.57
2023-02-08,301267,83.61,83.1,84.8,82.62,7905,65936203.0,2.61,-0.6,-0.5,1.4
2023-02-09,301267,82.58,85.74,87.8,82.5,12547,107862093.0,6.38,3.18,2.64,2.23
2023-02-10,301267,85.42,84.88,86.48,80.83,27148,226626589.0,6.59,-1.0,-0.86,4.82
2023-02-13,301267,83.9,84.28,87.0,83.6,12318,104806874.0,4.01,-0.71,-0.6,2.19
2023-02-14,301267,84.89,94.88,94.88,84.34,25757,229660237.0,12.51,12.58,10.6,4.57
2023-02-15,301267,93.0,90.48,93.2,88.01,23992,215895476.0,5.47,-4.64,-4.4,4.26
2023-02-16,301267,90.47,89.7,90.78,88.59,10567,94948850.0,2.42,-0.86,-0.78,1.88
2023-02-17,301267,89.72,90.1,90.24,87.5,9186,81711643.0,3.05,0.45,0.4,1.63
2023-02-20,301267,89.98,90.09,91.33,85.5,14911,131423052.0,6.47,-0.01,-0.01,2.65
2023-02-21,301267,89.1,86.65,89.78,85.63,10433,91123666.0,4.61,-3.82,-3.44,1.85
2023-02-22,301267,87.64,85.21,87.64,84.4,12303,105132398.0,3.74,-1.66,-1.44,2.18
2023-02-23,301267,85.0,84.78,85.85,84.08,7188,61129627.0,2.08,-0.5,-0.43,1.28
2023-02-24,301267,84.78,83.33,85.59,83.2,8313,69966652.0,2.82,-1.71,-1.45,1.48
2023-02-27,301267,83.32,83.36,84.27,81.6,9486,78846149.0,3.2,0.04,0.03,1.68
2023-02-28,301267,82.97,83.36,83.99,82.6,9629,80277310.0,1.67,0.0,0.0,1.71
2023-03-01,301267,83.31,81.1,83.31,80.13,19080,155262472.0,3.81,-2.71,-2.26,3.39
2023-03-02,301267,81.1,78.6,81.1,78.41,14445,115042757.0,3.32,-3.08,-2.5,2.56
2023-03-03,301267,78.99,79.4,82.98,78.71,18152,146101347.0,5.43,1.02,0.8,3.22
2023-03-06,301267,79.4,82.7,83.44,78.21,17650,144379173.0,6.59,4.16,3.3,3.13
2023-03-07,301267,82.7,84.0,87.0,82.3,17380,148055173.0,5.68,1.57,1.3,3.09
2023-03-08,301267,84.01,83.12,84.69,82.6,6101,50853028.0,2.49,-1.05,-0.88,1.08
2023-03-09,301267,83.13,83.5,85.33,81.45,13334,111045660.0,4.67,0.46,0.38,2.37
2023-03-10,301267,82.97,83.57,84.67,82.24,5759,48148929.0,2.91,0.08,0.07,1.02
2023-03-13,301267,84.0,82.6,84.0,82.0,4190,34623157.0,2.39,-1.16,-0.97,0.74
2023-03-14,301267,82.75,81.02,83.8,81.01,8321,68095594.0,3.38,-1.91,-1.58,1.48
2023-03-15,301267,82.02,81.45,83.9,81.15,8133,67147109.0,3.39,0.53,0.43,1.44
2023-03-16,301267,82.0,79.05,82.83,78.34,14191,113557505.0,5.51,-2.95,-2.4,2.52
2023-03-17,301267,80.5,74.5,80.51,74.0,27037,203666133.0,8.24,-5.76,-4.55,4.8
2023-03-20,301267,74.18,73.71,75.1,71.3,16069,117585386.0,5.1,-1.06,-0.79,2.85
2023-03-21,301267,73.66,75.44,75.85,72.4,14069,104407371.0,4.68,2.35,1.73,2.5
2023-03-22,301267,75.13,74.03,76.74,73.3,15993,119328107.0,4.56,-1.87,-1.41,2.84
2023-03-23,301267,73.53,74.26,75.28,73.53,9673,71778928.0,2.36,0.31,0.23,1.72
2023-03-24,301267,74.27,75.45,75.96,74.27,10684,80558751.0,2.28,1.6,1.19,1.9
2023-03-27,301267,75.55,73.26,75.56,73.03,8685,64084166.0,3.35,-2.9,-2.19,1.54
2023-03-28,301267,73.19,76.92,77.47,72.66,20685,156697842.0,6.57,5.0,3.66,3.67
2023-03-29,301267,76.48,75.79,77.47,75.0,11475,87337404.0,3.21,-1.47,-1.13,2.04
2023-03-30,301267,75.76,75.92,76.26,74.66,6313,47605118.0,2.11,0.17,0.13,1.12
2023-03-31,301267,76.2,75.0,76.22,74.2,8300,62182897.0,2.66,-1.21,-0.92,1.47
2023-04-03,301267,74.98,70.4,74.98,69.78,29348,209818117.0,6.93,-6.13,-4.6,5.21
2023-04-04,301267,70.4,69.22,71.33,69.22,17331,121735769.0,3.0,-1.68,-1.18,3.08
2023-04-06,301267,69.0,68.01,70.26,66.96,26199,177991222.0,4.77,-1.75,-1.21,4.65
2023-04-07,301267,67.13,73.61,74.37,67.13,30418,219105395.0,10.65,8.23,5.6,5.4
2023-04-10,301267,74.0,77.89,79.63,73.61,35151,271082033.0,8.18,5.81,4.28,6.24
2023-04-11,301267,78.0,77.99,83.79,76.8,36331,291911552.0,8.97,0.13,0.1,6.45
2023-04-12,301267,76.59,76.45,77.45,75.02,14821,113077899.0,3.12,-1.97,-1.54,2.63
2023-04-13,301267,75.88,74.94,77.52,74.94,11045,83871576.0,3.37,-1.98,-1.51,1.96
2023-04-14,301267,75.63,75.09,77.26,74.5,11732,88511723.0,3.68,0.2,0.15,2.08
2023-04-17,301267,74.99,73.79,76.3,73.71,12295,91808825.0,3.45,-1.73,-1.3,2.18
2023-04-18,301267,73.43,74.07,74.66,72.71,9629,71135572.0,2.64,0.38,0.28,1.71
2023-04-19,301267,75.0,78.68,79.38,74.18,33304,259079043.0,7.02,6.22,4.61,5.91
2023-04-20,301267,77.91,76.79,79.28,75.8,26675,206150535.0,4.42,-2.4,-1.89,4.74
2023-04-21,301267,77.28,77.81,80.5,76.95,25253,199378863.0,4.62,1.33,1.02,4.48
2023-04-24,301267,79.98,72.92,79.99,71.6,25422,188439452.0,10.78,-6.28,-4.89,4.51
2023-04-25,301267,72.91,72.5,75.26,71.86,16479,120150576.0,4.66,-0.58,-0.42,2.93
