日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-12-09,603398,20.12,20.12,20.12,20.12,112,225344.0,0.0,44.02,6.15,0.05
2015-12-10,603398,22.13,22.13,22.13,22.13,80,177040.0,0.0,9.99,2.01,0.03
2015-12-11,603398,24.34,24.34,24.34,24.34,60,146040.0,0.0,9.99,2.21,0.03
2015-12-14,603398,26.77,26.77,26.77,26.77,226,605002.0,0.0,9.98,2.43,0.09
2015-12-15,603398,29.45,29.45,29.45,29.45,204,600780.0,0.0,10.01,2.68,0.09
2015-12-16,603398,32.4,32.4,32.4,32.4,168,544320.0,0.0,10.02,2.95,0.07
2015-12-17,603398,35.64,35.64,35.64,35.64,120,427680.0,0.0,10.0,3.24,0.05
2015-12-18,603398,39.2,39.2,39.2,39.2,501,1963920.0,0.0,9.99,3.56,0.21
2015-12-21,603398,43.12,43.12,43.12,43.12,285,1228920.0,0.0,10.0,3.92,0.12
2015-12-22,603398,47.43,47.43,47.43,47.43,343,1626849.0,0.0,10.0,4.31,0.14
2015-12-23,603398,52.17,52.17,52.17,52.17,1781,9291477.0,0.0,9.99,4.74,0.74
2015-12-24,603398,57.39,57.39,57.39,57.39,1405,8062262.0,0.0,10.01,5.22,0.59
2015-12-25,603398,63.13,63.13,63.13,63.13,866,5467058.0,0.0,10.0,5.74,0.36
2015-12-28,603398,69.44,69.44,69.44,69.44,1504,10441207.0,0.0,10.0,6.31,0.63
2015-12-29,603398,76.38,76.38,76.38,76.38,2350,17952890.0,0.0,9.99,6.94,0.98
2015-12-30,603398,84.02,84.02,84.02,84.02,3032,25473352.0,0.0,10.0,7.64,1.26
2015-12-31,603398,89.87,92.42,92.42,87.66,170171,1541062320.0,5.67,10.0,8.4,70.9
2016-01-04,603398,89.0,101.66,101.66,88.9,95256,939375856.0,13.81,10.0,9.24,39.69
2016-01-05,603398,103.01,111.83,111.83,95.52,153184,1599021632.0,16.04,10.0,10.17,63.83
2016-01-06,603398,113.0,123.01,123.01,111.86,81710,952929232.0,9.97,10.0,11.18,34.05
2016-01-07,603398,129.11,111.39,131.7,110.71,49864,619711600.0,17.06,-9.45,-11.62,20.78
2016-01-08,603398,114.74,100.31,119.5,100.25,141833,1547872928.0,17.28,-9.95,-11.08,59.1
2016-01-11,603398,93.0,91.25,98.88,90.28,110838,1028670400.0,8.57,-9.03,-9.06,46.18
2016-01-12,603398,92.69,92.76,100.38,90.61,124159,1198683120.0,10.71,1.65,1.51,51.73
2016-01-13,603398,89.11,88.88,95.0,83.48,104658,919453120.0,12.42,-4.18,-3.88,43.61
2016-01-14,603398,85.3,91.78,94.5,84.01,98109,877818960.0,11.8,3.26,2.9,40.88
2016-01-15,603398,88.5,85.52,93.35,84.0,92762,813529536.0,10.19,-6.82,-6.26,38.65
2016-01-18,603398,81.11,92.41,94.07,80.11,115067,1042725248.0,16.32,8.06,6.89,47.94
2016-01-19,603398,90.0,93.89,96.22,88.05,111394,1026383728.0,8.84,1.6,1.48,46.41
2016-01-20,603398,92.97,89.68,97.8,89.02,88463,826608240.0,9.35,-4.48,-4.21,36.86
2016-01-21,603398,87.11,80.71,88.18,80.71,69773,587973104.0,8.33,-10.0,-8.97,29.07
2016-01-22,603398,80.9,81.9,83.64,75.0,78003,625442976.0,10.7,1.47,1.19,32.5
2016-01-25,603398,83.75,82.03,84.48,79.45,62856,517605856.0,6.14,0.16,0.13,26.19
2016-01-26,603398,79.69,73.83,80.0,73.83,41425,314993872.0,7.52,-10.0,-8.2,17.26
2016-01-27,603398,72.15,72.74,76.18,68.1,51671,370293552.0,10.94,-1.48,-1.09,21.53
2016-01-28,603398,70.0,65.47,71.5,65.47,39057,264850707.0,8.29,-9.99,-7.27,16.27
2016-01-29,603398,64.8,67.82,71.99,64.08,47456,324501120.0,12.08,3.59,2.35,19.77
2016-02-01,603398,67.45,68.21,70.02,66.16,38669,262741957.0,5.69,0.58,0.39,16.11
2016-02-02,603398,68.9,69.77,72.27,68.41,45944,324073984.0,5.66,2.29,1.56,19.14
2016-02-03,603398,67.07,70.98,71.7,66.0,46615,317393168.0,8.17,1.73,1.21,19.42
2016-02-04,603398,70.98,76.43,78.0,70.25,61724,460071472.0,10.92,7.68,5.45,25.72
2016-02-05,603398,76.9,73.46,77.77,73.33,40086,300862944.0,5.81,-3.89,-2.97,16.7
2016-02-15,603398,69.02,74.96,75.5,68.01,33820,242697848.0,10.2,2.04,1.5,14.09
