日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-26,870656,6.39,6.39,6.39,6.39,1,350.0,0.0,-67.89,-13.51,0.0
2024-02-02,870656,34.96,38.04,38.05,34.23,144221,269767075.08,10.04,0.0,0.0,75.91
2024-02-05,870656,34.47,30.46,34.94,30.23,54833,93072478.83,12.38,-19.93,-7.58,34.27
2024-02-06,870656,29.41,31.67,33.15,28.92,55226,86848874.12,13.89,3.97,1.21,34.52
2024-02-07,870656,31.77,29.55,33.0,29.39,48307,76505096.74,11.4,-6.69,-2.12,30.19
2024-02-08,870656,29.78,29.72,30.36,28.23,29984,43456156.03,7.21,0.58,0.17,18.74
2024-02-19,870656,29.54,29.8,30.4,29.39,22064,32572275.62,3.4,0.27,0.08,13.79
2024-02-20,870656,29.76,31.04,31.71,29.65,28650,44339110.38,6.91,4.16,1.24,17.91
2024-02-21,870656,30.91,31.24,31.66,30.15,27667,43098860.59,4.86,0.64,0.2,17.29
2024-02-22,870656,31.0,31.08,31.46,30.72,17936,27948403.04,2.37,-0.51,-0.16,11.21
2024-02-23,870656,31.11,30.66,31.16,30.43,14502,22330230.23,2.35,-1.35,-0.42,9.06
2024-02-26,870656,30.59,31.14,31.59,30.49,17063,26842046.59,3.59,1.57,0.48,10.66
2024-02-27,870656,30.95,34.67,36.38,30.95,43971,75302706.72,17.44,11.34,3.53,27.48
2024-02-28,870656,34.46,32.55,35.74,32.39,35731,62149806.85,9.66,-6.11,-2.12,22.33
2024-02-29,870656,32.05,32.97,33.2,31.74,23647,38945750.99,4.49,1.29,0.42,14.78
2024-03-01,870656,33.02,33.18,33.78,32.9,14893,25226334.1,2.67,0.64,0.21,9.31
2024-03-04,870656,32.69,31.97,32.78,31.82,21839,35605823.1,2.89,-3.65,-1.21,13.65
2024-03-05,870656,31.93,31.08,31.93,31.01,14638,23010064.68,2.88,-2.78,-0.89,9.15
2024-03-06,870656,31.32,31.87,32.05,31.3,13508,21632509.63,2.41,2.54,0.79,8.44
2024-03-07,870656,31.85,31.53,32.03,31.32,9269,14805838.24,2.23,-1.07,-0.34,5.79
2024-03-08,870656,31.67,32.19,33.02,31.67,15216,24913267.94,4.28,2.09,0.66,9.51
2024-03-11,870656,31.76,32.06,32.13,31.56,11632,18650011.75,1.77,-0.4,-0.13,7.27
2024-03-12,870656,31.76,32.29,33.0,31.76,18389,30339649.69,3.87,0.72,0.23,11.49
2024-03-13,870656,32.14,31.63,32.14,31.61,13712,21978628.26,1.64,-2.04,-0.66,8.57
2024-03-14,870656,31.79,31.59,32.1,31.21,10149,16255926.16,2.81,-0.13,-0.04,6.34
2024-03-15,870656,31.53,32.1,32.31,31.29,13812,22257191.42,3.23,1.61,0.51,8.63
2024-03-18,870656,32.05,32.08,32.11,31.77,8378,13534581.58,1.06,-0.06,-0.02,5.24
