日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-10,688758,28.15,20.7,29.0,19.71,311375,694894271.0,215.05,379.17,16.38,78.82
2025-01-13,688758,19.8,17.41,19.8,17.21,214555,393034023.0,12.51,-15.89,-3.29,54.31
2025-01-14,688758,17.59,18.81,19.88,16.86,238216,444012250.0,17.35,8.04,1.4,60.3
2025-01-15,688758,17.88,16.35,17.88,16.33,193532,326783720.0,8.24,-13.08,-2.46,48.99
2025-01-16,688758,16.11,15.8,16.53,15.71,113613,182877773.0,5.02,-3.36,-0.55,28.76
2025-01-17,688758,15.68,15.63,16.3,15.61,75126,119461104.0,4.37,-1.08,-0.17,19.02
2025-01-20,688758,15.75,15.87,16.38,15.46,74473,117643800.0,5.89,1.54,0.24,18.85
2025-01-21,688758,15.8,15.81,15.97,15.68,53699,84912494.0,1.83,-0.38,-0.06,13.59
2025-01-22,688758,15.69,15.31,15.85,15.23,49432,76713499.0,3.92,-3.16,-0.5,12.51
2025-01-23,688758,15.59,15.39,16.1,15.39,75920,119112929.0,4.64,0.52,0.08,19.22
2025-01-24,688758,15.41,15.18,15.53,15.01,48279,73323256.0,3.38,-1.36,-0.21,12.22
2025-01-27,688758,15.3,14.79,15.34,14.79,33997,51042445.0,3.62,-2.57,-0.39,8.61
2025-02-05,688758,14.88,14.88,15.07,14.75,38876,57879911.0,2.16,0.61,0.09,9.84
2025-02-06,688758,14.79,15.14,15.21,14.66,54012,81202442.0,3.7,1.75,0.26,13.67
2025-02-07,688758,15.15,15.51,15.65,15.08,69674,107524354.0,3.76,2.44,0.37,17.64
2025-02-10,688758,15.56,16.08,16.14,15.46,76027,119959521.0,4.38,3.68,0.57,19.25
2025-02-11,688758,15.98,15.69,15.98,15.67,42145,66459583.0,1.93,-2.43,-0.39,10.67
2025-02-12,688758,15.76,15.58,15.76,15.37,37526,58220059.0,2.49,-0.7,-0.11,9.5
2025-02-13,688758,15.58,15.24,15.58,15.21,37420,57611394.0,2.37,-2.18,-0.34,9.47
2025-02-14,688758,15.25,15.73,15.77,15.25,52738,82284676.0,3.41,3.22,0.49,13.35
2025-02-17,688758,16.0,15.91,16.07,15.66,45707,72492769.0,2.61,1.14,0.18,11.57
2025-02-18,688758,15.75,15.56,15.99,15.44,40877,64391574.0,3.46,-2.2,-0.35,10.35
