日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-07-26,301306,57.0,56.01,58.7,54.1,119155,672826660.0,10.64,29.56,12.78,59.55
2022-07-27,301306,57.0,59.19,59.69,55.11,102486,591871450.0,8.18,5.68,3.18,51.22
2022-07-28,301306,57.1,54.96,57.87,54.88,88788,499103249.0,5.05,-7.15,-4.23,44.37
2022-07-29,301306,54.0,51.53,54.2,51.41,71229,372783360.0,5.08,-6.24,-3.43,35.6
2022-08-01,301306,52.33,51.4,53.21,51.31,46541,242986147.0,3.69,-0.25,-0.13,23.26
2022-08-02,301306,51.61,52.2,53.97,51.61,61107,322466615.0,4.59,1.56,0.8,30.54
2022-08-03,301306,50.0,52.3,55.05,48.7,70335,366264415.0,12.16,0.19,0.1,35.15
2022-08-04,301306,52.72,53.14,54.86,51.12,59098,314332158.0,7.15,1.61,0.84,29.53
2022-08-05,301306,51.9,54.07,55.55,50.3,62278,327395478.0,9.88,1.75,0.93,31.12
2022-08-08,301306,53.8,55.25,56.2,53.3,57638,316782177.0,5.36,2.18,1.18,28.8
2022-08-09,301306,54.01,53.86,55.42,52.61,47907,258288173.0,5.09,-2.52,-1.39,23.94
2022-08-10,301306,54.88,57.14,61.5,54.6,81276,464134254.0,12.81,6.09,3.28,40.62
2022-08-11,301306,54.9,54.32,55.25,53.46,60742,329807440.0,3.13,-4.94,-2.82,30.36
2022-08-12,301306,54.45,51.8,54.67,51.75,43631,230149935.0,5.38,-4.64,-2.52,21.8
2022-08-15,301306,51.52,52.31,52.4,50.75,23868,123074436.0,3.19,0.98,0.51,11.93
2022-08-16,301306,51.8,51.14,52.4,50.93,23283,120264079.0,2.81,-2.24,-1.17,11.64
2022-08-17,301306,51.16,50.6,51.16,50.05,19228,96923458.0,2.17,-1.06,-0.54,9.61
2022-08-18,301306,50.58,51.6,51.72,50.38,18556,94901181.0,2.65,1.98,1.0,9.27
2022-08-19,301306,51.49,49.31,51.87,49.15,22936,115537886.0,5.27,-4.44,-2.29,11.46
2022-08-22,301306,49.03,50.6,50.69,48.8,17320,86820185.0,3.83,2.62,1.29,8.66
2022-08-23,301306,50.22,50.82,50.85,50.0,11400,57572405.0,1.68,0.43,0.22,5.7
2022-08-24,301306,50.8,48.23,50.84,48.18,16464,81035747.0,5.23,-5.1,-2.59,8.23
2022-08-25,301306,48.41,45.31,48.42,44.9,20947,96651096.0,7.3,-6.05,-2.92,10.47
2022-08-26,301306,45.77,44.67,45.77,44.45,12728,57330571.0,2.91,-1.41,-0.64,6.36
2022-08-29,301306,43.95,44.79,45.55,43.29,10527,46937717.0,5.06,0.27,0.12,5.26
2022-08-30,301306,44.36,44.97,45.43,44.36,9452,42449286.0,2.39,0.4,0.18,4.72
2022-08-31,301306,45.0,43.31,45.11,43.08,10675,46699388.0,4.51,-3.69,-1.66,5.33
2022-09-01,301306,43.45,43.1,43.65,42.82,7466,32259493.0,1.92,-0.48,-0.21,3.73
2022-09-02,301306,43.1,43.55,43.8,42.87,6880,29816045.0,2.16,1.04,0.45,3.44
2022-09-05,301306,43.46,42.69,43.72,42.18,8673,37122350.0,3.54,-1.97,-0.86,4.33
2022-09-06,301306,42.62,43.65,44.08,42.6,9550,41577572.0,3.47,2.25,0.96,4.77
2022-09-07,301306,43.39,43.65,43.91,43.13,9744,42443457.0,1.79,0.0,0.0,4.87
2022-09-08,301306,44.02,44.93,46.66,44.01,24086,108725801.0,6.07,2.93,1.28,12.04
2022-09-09,301306,44.39,47.32,47.78,44.39,33598,154888330.0,7.55,5.32,2.39,16.79
2022-09-13,301306,46.9,49.3,50.5,46.56,42276,205376250.0,8.33,4.18,1.98,21.13
2022-09-14,301306,48.0,48.22,48.9,47.01,28810,137608056.0,3.83,-2.19,-1.08,14.4
2022-09-15,301306,48.16,45.0,48.19,44.36,29114,133068594.0,7.94,-6.68,-3.22,14.55
2022-09-16,301306,44.44,45.27,46.59,44.38,22096,101144173.0,4.91,0.6,0.27,11.04
2022-09-19,301306,45.36,45.94,47.33,45.31,20542,95413593.0,4.46,1.48,0.67,10.27
2022-09-20,301306,45.96,45.03,46.46,44.77,12072,54745910.0,3.68,-1.98,-0.91,6.03
2022-09-21,301306,44.81,45.04,45.3,42.87,10704,47559024.0,5.4,0.02,0.01,5.35
2022-09-22,301306,44.67,46.33,47.36,44.51,17972,83640902.0,6.33,2.86,1.29,8.98
2022-09-23,301306,45.98,45.27,47.79,45.01,16064,74786778.0,6.0,-2.29,-1.06,8.03
2022-09-26,301306,44.56,43.03,44.99,42.57,13891,60221078.0,5.35,-4.95,-2.24,6.94
2022-09-27,301306,43.1,45.24,45.27,43.05,12506,55586965.0,5.16,5.14,2.21,6.25
2022-09-28,301306,45.23,42.3,45.23,42.28,11910,51783727.0,6.52,-6.5,-2.94,5.95
2022-09-29,301306,42.99,42.86,44.35,41.8,14282,61700346.0,6.03,1.32,0.56,7.14
2022-09-30,301306,42.69,38.8,43.39,38.58,20996,84152283.0,11.22,-9.47,-4.06,10.49
2022-10-10,301306,39.2,38.0,40.0,37.5,11147,43362163.0,6.44,-2.06,-0.8,5.57
2022-10-11,301306,38.2,38.4,38.57,37.62,5710,21725062.0,2.5,1.05,0.4,2.85
2022-10-12,301306,38.4,39.46,39.55,37.45,10733,41330917.0,5.47,2.76,1.06,5.36
2022-10-13,301306,38.88,39.67,40.43,38.7,8945,35712619.0,4.38,0.53,0.21,4.47
2022-10-14,301306,40.19,40.61,40.79,39.78,8800,35580378.0,2.55,2.37,0.94,4.4
2022-10-17,301306,40.2,42.02,42.82,40.2,10905,45684067.0,6.45,3.47,1.41,5.45
2022-10-18,301306,41.7,41.67,42.36,41.34,6547,27269582.0,2.43,-0.83,-0.35,3.27
2022-10-19,301306,41.53,40.7,41.78,40.7,6694,27568242.0,2.59,-2.33,-0.97,3.35
2022-10-20,301306,40.58,41.07,41.5,40.3,6625,27137756.0,2.95,0.91,0.37,3.31
2022-10-21,301306,41.55,40.63,41.55,40.26,5797,23663859.0,3.14,-1.07,-0.44,2.9
2022-10-24,301306,41.26,42.75,44.75,40.86,22119,95249639.0,9.57,5.22,2.12,11.05
2022-10-25,301306,42.06,42.99,43.88,41.55,23753,101893394.0,5.45,0.56,0.24,11.87
2022-10-26,301306,42.66,43.98,44.62,41.88,22166,96774127.0,6.37,2.3,0.99,11.08
2022-10-27,301306,43.51,43.65,44.05,43.15,14979,65349235.0,2.05,-0.75,-0.33,7.49
2022-10-28,301306,43.62,41.22,43.62,40.92,17181,72551897.0,6.19,-5.57,-2.43,8.59
2022-10-31,301306,41.24,44.78,44.8,41.12,27451,120110164.0,8.93,8.64,3.56,13.72
2022-11-01,301306,44.77,45.12,45.67,44.38,17549,78902233.0,2.88,0.76,0.34,8.77
2022-11-02,301306,45.2,44.4,45.24,43.83,20346,90282496.0,3.13,-1.6,-0.72,10.17
