日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-25,688606,145.0,173.94,229.98,141.0,77864,1278654560.0,66.57,30.13,40.27,62.31
2021-03-26,688606,156.0,150.68,162.99,150.45,44482,692445744.0,7.21,-13.37,-23.26,35.59
2021-03-29,688606,146.12,140.96,148.35,140.55,27691,396176864.0,5.18,-6.45,-9.72,22.16
2021-03-30,688606,140.01,142.4,147.8,140.01,18270,263184960.0,5.53,1.02,1.44,14.62
2021-03-31,688606,142.82,136.06,143.3,135.83,19081,263285180.0,5.25,-4.45,-6.34,15.27
2021-04-01,688606,136.82,135.39,137.75,134.02,10682,145036352.0,2.74,-0.49,-0.67,8.55
2021-04-02,688606,135.62,136.86,136.89,134.0,10440,141627438.0,2.13,1.09,1.47,8.35
2021-04-06,688606,137.1,139.4,140.85,135.4,10791,149392184.0,3.98,1.86,2.54,8.63
2021-04-07,688606,140.0,140.45,141.6,138.64,8601,120387699.0,2.12,0.75,1.05,6.88
2021-04-08,688606,140.1,138.8,140.45,138.68,8136,113171733.0,1.26,-1.17,-1.65,6.51
2021-04-09,688606,139.0,135.99,139.0,135.7,7998,109407110.0,2.38,-2.02,-2.81,6.4
2021-04-12,688606,136.6,133.78,137.55,133.67,9009,121588498.0,2.85,-1.63,-2.21,7.21
2021-04-13,688606,133.95,139.86,141.61,133.88,17617,245721053.0,5.78,4.54,6.08,14.1
2021-04-14,688606,139.06,138.68,140.88,136.51,9125,126473342.0,3.12,-0.84,-1.18,7.3
2021-04-15,688606,138.89,146.48,149.8,136.86,20196,291616576.0,9.33,5.62,7.8,16.16
2021-04-16,688606,146.0,158.98,172.0,145.02,33127,520254240.0,18.42,8.53,12.5,26.51
2021-04-19,688606,159.0,161.0,163.75,151.78,21041,331814608.0,7.53,1.27,2.02,16.84
2021-04-20,688606,161.0,153.9,168.5,153.49,20492,325634944.0,9.32,-4.41,-7.1,16.4
2021-04-21,688606,152.02,154.79,157.5,150.85,12759,197229166.0,4.32,0.58,0.89,10.21
2021-04-22,688606,153.3,152.8,155.99,152.01,8792,134942488.0,2.57,-1.29,-1.99,7.04
2021-04-23,688606,153.25,161.57,163.99,153.01,19189,306506080.0,7.19,5.74,8.77,15.35
2021-04-26,688606,165.41,183.42,191.88,165.41,34020,613548976.0,16.38,13.52,21.85,27.22
2021-04-27,688606,182.21,187.17,191.85,179.0,25992,480944736.0,7.01,2.04,3.75,20.8
2021-04-28,688606,179.0,175.8,179.99,170.0,28169,492746752.0,5.34,-6.07,-11.37,22.54
2021-04-29,688606,175.99,157.45,176.0,156.51,27549,455351280.0,11.09,-10.44,-18.35,22.04
2021-04-30,688606,156.49,159.85,164.71,156.49,14985,241155959.0,5.22,1.52,2.4,11.99
2021-05-06,688606,162.51,154.1,163.6,151.01,12639,196059176.0,7.88,-3.6,-5.75,10.11
2021-05-07,688606,156.49,143.5,156.49,143.0,14171,209307863.0,8.75,-6.88,-10.6,11.34
2021-05-10,688606,144.8,144.98,147.76,143.15,7394,107409868.0,3.21,1.03,1.48,5.92
2021-05-11,688606,144.9,142.15,144.9,139.01,6965,98181973.0,4.06,-1.95,-2.83,5.57
2021-05-12,688606,142.0,147.99,149.18,141.1,9552,139403141.0,5.68,4.11,5.84,7.64
2021-05-13,688606,145.05,145.97,148.3,145.03,6205,90705814.0,2.21,-1.36,-2.02,4.97
2021-05-14,688606,148.0,149.02,152.33,147.0,8744,131028172.0,3.65,2.09,3.05,7.0
2021-05-17,688606,149.05,156.15,157.8,149.05,11497,178176900.0,5.87,4.78,7.13,9.2
2021-05-18,688606,156.08,150.6,156.08,148.91,9933,149790600.0,4.59,-3.55,-5.55,7.95
2021-05-19,688606,151.02,148.02,151.92,147.08,6508,96526717.0,3.21,-1.71,-2.58,5.21
2021-05-20,688606,147.6,151.35,152.52,146.53,7370,110576346.0,4.05,2.25,3.33,5.9
2021-05-21,688606,151.75,145.68,151.99,144.66,7081,104540858.0,4.84,-3.75,-5.67,5.67
2021-05-24,688606,144.51,144.95,146.99,143.05,4887,70679435.0,2.7,-0.5,-0.73,3.91
2021-05-25,688606,146.0,146.4,147.69,145.03,4931,72053606.0,1.84,1.0,1.45,3.95
2021-05-26,688606,146.3,146.29,147.46,144.02,6568,95501025.0,2.35,-0.08,-0.11,5.26
2021-05-27,688606,145.83,150.0,150.07,145.05,8381,124128962.0,3.43,2.54,3.71,6.71
2021-05-28,688606,150.0,147.32,150.7,146.21,6653,98551786.0,2.99,-1.79,-2.68,5.32
2021-05-31,688606,150.02,156.6,157.4,149.33,13883,214918085.0,5.48,6.3,9.28,11.11
2021-06-01,688606,156.69,158.0,158.55,153.6,12127,189939477.0,3.16,0.89,1.4,9.7
2021-06-02,688606,157.7,155.4,157.7,154.32,8541,133078281.0,2.14,-1.65,-2.6,6.83
2021-06-03,688606,155.4,151.35,155.54,151.01,6606,101079156.0,2.92,-2.61,-4.05,5.29
2021-06-04,688606,151.8,156.3,157.75,151.35,9204,143290150.0,4.23,3.27,4.95,7.37
2021-06-07,688606,156.99,155.89,158.2,154.35,5768,89775413.0,2.46,-0.26,-0.41,4.62
2021-06-08,688606,155.1,151.81,156.73,151.5,7089,109159446.0,3.35,-2.62,-4.08,5.67
