日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-23,001356,22.22,23.28,30.0,22.22,976787,2400688304.3,146.79,339.25,17.98,80.41
2025-01-24,001356,19.07,17.53,20.0,17.5,768961,1442084539.12,10.74,-24.7,-5.75,63.3
2025-01-27,001356,16.9,14.78,17.22,14.7,560835,886695015.05,14.38,-15.69,-2.75,46.17
2025-02-05,001356,16.1,15.05,16.3,14.92,530981,829634151.21,9.34,1.83,0.27,43.71
2025-02-06,001356,14.23,15.37,16.37,14.22,563863,854623747.66,14.29,2.13,0.32,46.42
2025-02-07,001356,14.94,14.95,15.31,14.73,496110,742164862.27,3.77,-2.73,-0.42,40.84
2025-02-10,001356,15.04,15.25,15.48,14.85,398736,605128245.18,4.21,2.01,0.3,32.83
2025-02-11,001356,15.1,14.71,15.35,14.7,318558,474107500.85,4.26,-3.54,-0.54,26.23
2025-02-12,001356,14.7,14.54,14.7,14.42,240237,348813116.5,1.9,-1.16,-0.17,19.78
2025-02-13,001356,14.54,14.25,14.63,14.24,220403,316693358.54,2.68,-1.99,-0.29,18.14
2025-02-14,001356,14.23,14.27,14.49,14.15,182120,260343253.92,2.39,0.14,0.02,14.99
2025-02-17,001356,14.27,14.5,14.5,14.16,200019,286998237.14,2.38,1.61,0.23,16.47
2025-02-18,001356,14.42,13.87,14.43,13.78,231696,327149801.01,4.48,-4.34,-0.63,19.07
2025-02-19,001356,13.77,13.97,13.97,13.71,121579,168729341.49,1.87,0.72,0.1,10.01
2025-02-20,001356,13.94,13.92,14.07,13.88,101919,142269149.77,1.36,-0.36,-0.05,8.39
2025-02-21,001356,13.79,13.92,13.98,13.72,130798,181103759.27,1.87,0.0,0.0,10.77
2025-02-24,001356,13.89,13.86,13.98,13.8,100179,139168339.92,1.29,-0.43,-0.06,8.25
2025-02-25,001356,13.81,13.85,13.97,13.7,103434,143432389.66,1.95,-0.07,-0.01,8.52
2025-02-26,001356,13.94,14.02,14.22,13.9,143434,201539813.67,2.31,1.23,0.17,11.81
2025-02-27,001356,14.07,14.73,14.95,13.93,399604,583637806.28,7.28,5.06,0.71,32.9
2025-02-28,001356,14.64,14.23,14.71,14.18,257888,370248744.01,3.6,-3.39,-0.5,21.23
2025-03-03,001356,14.2,14.06,14.34,13.96,152749,215664539.63,2.67,-1.19,-0.17,12.58
2025-03-04,001356,13.96,14.03,14.14,13.85,109403,153238944.39,2.06,-0.21,-0.03,9.01
2025-03-05,001356,14.03,13.8,14.03,13.71,114618,158356808.4,2.28,-1.64,-0.23,9.44
2025-03-06,001356,13.8,13.93,14.02,13.79,108933,151680011.58,1.67,0.94,0.13,8.97
