日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-04-01,688662,27.0,35.9,42.95,26.8,151769,499935504.0,103.46,129.98,20.29,75.68
2021-04-02,688662,32.8,38.18,42.64,30.13,140252,493356320.0,34.85,6.35,2.28,69.93
2021-04-06,688662,36.5,35.5,38.24,33.5,98726,349627232.0,12.41,-7.02,-2.68,49.23
2021-04-07,688662,34.03,33.17,34.98,32.33,64146,215175775.0,7.46,-6.56,-2.33,31.98
2021-04-08,688662,32.88,30.88,34.25,30.8,60581,196934903.0,10.4,-6.9,-2.29,30.21
2021-04-09,688662,30.0,30.2,30.6,29.11,44271,132628491.0,4.83,-2.2,-0.68,22.07
2021-04-12,688662,29.82,28.01,30.17,27.89,44238,127074289.0,7.55,-7.25,-2.19,22.06
2021-04-13,688662,27.99,27.69,28.48,27.6,22427,62753346.0,3.14,-1.14,-0.32,11.18
2021-04-14,688662,27.69,28.15,28.63,27.28,21399,59771995.0,4.88,1.66,0.46,10.67
2021-04-15,688662,27.81,27.6,28.09,27.35,20516,56717980.0,2.63,-1.95,-0.55,10.23
2021-04-16,688662,27.8,28.82,29.97,27.6,35756,102954555.0,8.59,4.42,1.22,17.83
2021-04-19,688662,29.24,30.28,30.78,28.68,39861,118561018.0,7.29,5.07,1.46,19.88
2021-04-20,688662,30.01,28.84,30.27,28.68,30694,90212758.0,5.25,-4.76,-1.44,15.3
2021-04-21,688662,28.76,28.58,29.0,28.29,15923,45562324.0,2.46,-0.9,-0.26,7.94
2021-04-22,688662,28.5,28.96,29.45,28.5,16662,48503097.0,3.32,1.33,0.38,8.31
2021-04-23,688662,29.39,28.76,29.95,28.76,24481,72021127.0,4.11,-0.69,-0.2,12.21
2021-04-26,688662,28.5,29.0,29.4,27.5,25477,72481469.0,6.61,0.83,0.24,12.7
2021-04-27,688662,28.99,28.05,29.0,27.82,16997,47886443.0,4.07,-3.28,-0.95,8.48
2021-04-28,688662,28.01,27.98,28.27,27.58,15019,41886851.0,2.46,-0.25,-0.07,7.49
2021-04-29,688662,27.81,27.97,28.68,27.7,15467,43654819.0,3.5,-0.04,-0.01,7.71
2021-04-30,688662,27.75,26.45,27.94,26.4,21402,57526570.0,5.51,-5.43,-1.52,10.67
2021-05-06,688662,26.52,26.78,27.4,26.52,12024,32457421.0,3.33,1.25,0.33,6.0
2021-05-07,688662,26.78,27.07,27.19,26.62,12736,34341438.0,2.13,1.08,0.29,6.35
