日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-04-21,603682,9.49,11.39,11.39,9.49,12737,14477199.0,24.02,43.99,3.48,1.35
2020-04-22,603682,12.53,12.53,12.53,12.53,59774,74896396.0,0.0,10.01,1.14,6.33
2020-04-23,603682,13.0,12.19,13.13,11.91,530166,664544192.0,9.74,-2.71,-0.34,56.1
2020-04-24,603682,11.8,10.97,11.81,10.97,236333,265314336.0,6.89,-10.01,-1.22,25.01
2020-04-27,603682,10.4,10.05,10.58,9.87,279904,284024784.0,6.47,-8.39,-0.92,29.62
2020-04-28,603682,10.0,9.38,10.0,9.22,218461,208227792.0,7.76,-6.67,-0.67,23.12
2020-04-29,603682,9.33,10.32,10.32,9.33,265073,263925492.0,10.55,10.02,0.94,28.05
2020-04-30,603682,10.21,10.12,10.57,9.89,283826,289830224.0,6.59,-1.94,-0.2,30.03
2020-05-06,603682,9.87,10.39,10.73,9.79,231038,239018801.0,9.29,2.67,0.27,24.45
2020-05-07,603682,10.28,10.68,10.86,10.11,282863,296498352.0,7.22,2.79,0.29,29.93
2020-05-08,603682,10.45,10.87,11.19,10.42,305416,329607824.0,7.21,1.78,0.19,32.32
2020-05-11,603682,10.79,10.9,11.59,10.68,278694,309798848.0,8.37,0.28,0.03,29.49
2020-05-12,603682,10.82,11.1,11.14,10.44,256161,276806032.0,6.42,1.83,0.2,27.11
2020-05-13,603682,10.95,11.12,11.74,10.88,256204,287697360.0,7.75,0.18,0.02,27.11
2020-05-14,603682,11.01,11.67,11.96,10.92,336556,383749104.0,9.35,4.95,0.55,35.61
2020-05-15,603682,11.48,10.98,11.59,10.9,261778,294315696.0,5.91,-5.91,-0.69,27.7
2020-05-18,603682,10.83,10.66,11.3,10.58,217926,238939976.0,6.56,-2.91,-0.32,23.06
2020-05-19,603682,10.68,11.73,11.73,10.68,298455,342969056.0,9.85,10.04,1.07,31.58
2020-05-20,603682,12.11,12.03,12.88,11.78,511512,625540544.0,9.38,2.56,0.3,54.13
2020-05-21,603682,12.04,12.76,13.18,11.8,418169,518601040.0,11.47,6.07,0.73,44.25
2020-05-22,603682,12.1,11.85,12.35,11.58,267195,320089952.0,6.03,-7.13,-0.91,28.27
2020-05-25,603682,11.89,11.35,12.07,11.01,222621,256796160.0,8.95,-4.22,-0.5,23.56
2020-05-26,603682,11.21,11.47,11.58,11.06,158918,180010739.0,4.58,1.06,0.12,16.82
2020-05-27,603682,11.38,11.58,11.75,11.17,200494,229618304.0,5.06,0.96,0.11,21.22
2020-05-28,603682,11.6,11.1,11.62,10.88,167962,188592001.0,6.39,-4.15,-0.48,17.77
2020-05-29,603682,11.1,10.67,11.17,10.61,144897,157205006.0,5.05,-3.87,-0.43,15.33
2020-06-01,603682,10.64,10.94,11.11,10.64,106828,116406400.0,4.4,2.53,0.27,11.3
2020-06-02,603682,10.95,11.15,11.38,10.86,132949,148694900.0,4.75,1.92,0.21,14.07
2020-06-03,603682,11.35,12.27,12.27,11.15,256662,304094112.0,10.04,10.04,1.12,27.16
2020-06-04,603682,13.0,13.5,13.5,12.8,275342,367931568.0,5.7,10.02,1.23,29.14
2020-06-05,603682,13.99,12.95,14.63,12.8,570853,789038464.0,13.56,-4.07,-0.55,60.41
