日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-04-29,603392,12.6,12.6,12.6,12.6,1289,1623964.0,0.0,44.0,3.85,0.3
2020-04-30,603392,13.86,13.86,13.86,13.86,441,611753.0,0.0,10.0,1.26,0.1
2020-05-06,603392,15.25,15.25,15.25,15.25,334,509182.0,0.0,10.03,1.39,0.08
2020-05-07,603392,16.78,16.78,16.78,16.78,292,490664.0,0.0,10.03,1.53,0.07
2020-05-08,603392,18.46,18.46,18.46,18.46,407,751414.0,0.0,10.01,1.68,0.09
2020-05-11,603392,20.31,20.31,20.31,20.31,731,1484417.0,0.0,10.02,1.85,0.17
2020-05-12,603392,22.34,22.34,22.34,22.34,701,1565922.0,0.0,10.0,2.03,0.16
2020-05-13,603392,24.57,24.57,24.57,24.57,1101,2704666.0,0.0,9.98,2.23,0.25
2020-05-14,603392,27.03,27.03,27.03,27.03,637,1722892.0,0.0,10.01,2.46,0.15
2020-05-15,603392,29.73,29.73,29.73,29.73,1321,3926768.0,0.0,9.99,2.7,0.3
2020-05-18,603392,32.7,32.7,32.7,32.7,745,2437262.0,0.0,9.99,2.97,0.17
2020-05-19,603392,35.97,35.97,35.97,35.97,817,2939360.0,0.0,10.0,3.27,0.19
2020-05-20,603392,39.57,39.57,39.57,39.57,1217,4816737.0,0.0,10.01,3.6,0.28
2020-05-21,603392,43.53,43.53,43.53,43.53,717,3122276.0,0.0,10.01,3.96,0.16
2020-05-22,603392,47.88,47.88,47.88,47.88,2771,13265154.0,0.0,9.99,4.35,0.64
2020-05-25,603392,52.67,52.67,52.67,52.67,2128,11207386.0,0.0,10.0,4.79,0.49
2020-05-26,603392,57.94,57.94,57.94,57.94,1730,10024431.0,0.0,10.01,5.27,0.4
2020-05-27,603392,63.73,63.73,63.73,63.73,1855,11821851.0,0.0,9.99,5.79,0.43
2020-05-28,603392,70.1,70.1,70.1,70.1,1601,11222309.0,0.0,10.0,6.37,0.37
2020-05-29,603392,77.11,77.11,77.11,77.11,2786,21479376.0,0.0,10.0,7.01,0.64
2020-06-01,603392,84.82,84.82,84.82,84.82,1132,9602048.0,0.0,10.0,7.71,0.26
2020-06-02,603392,93.3,93.3,93.3,93.3,3225,30088504.0,0.0,10.0,8.48,0.74
2020-06-03,603392,102.63,102.63,102.63,102.63,2685,27554205.0,0.0,10.0,9.33,0.62
2020-06-04,603392,112.89,112.89,112.89,112.89,2947,33270828.0,0.0,10.0,10.26,0.68
2020-06-05,603392,124.18,124.18,124.18,124.18,40698,505387136.0,0.0,10.0,11.29,9.33
2020-06-08,603392,136.6,136.6,136.6,136.6,14507,198169172.0,0.0,10.0,12.42,3.33
2020-06-09,603392,144.02,145.0,150.13,130.5,358313,5018070528.0,14.37,6.15,8.4,82.18
2020-06-10,603392,136.0,133.06,137.6,131.5,161980,2175755296.0,4.21,-8.23,-11.94,37.15
2020-06-11,603392,137.5,139.7,143.6,135.7,149055,2082361760.0,5.94,4.99,6.64,34.19
2020-06-12,603392,141.3,153.67,153.67,140.13,90445,1338238688.0,9.69,10.0,13.97,20.74
2020-06-15,603392,163.0,169.04,169.04,155.01,137676,2239789696.0,9.13,10.0,15.37,31.58
2020-06-16,603392,162.0,162.85,165.56,155.0,111059,1793614416.0,6.25,-3.66,-6.19,25.47
2020-06-17,603392,163.8,164.95,170.0,159.21,91118,1505694656.0,6.63,1.29,2.1,20.9
2020-06-18,603392,161.54,158.3,162.98,153.88,74345,1174468832.0,5.52,-4.03,-6.65,17.05
2020-06-19,603392,157.66,159.59,161.48,156.25,61210,974795968.0,3.3,0.81,1.29,14.04
2020-06-22,603392,158.0,158.3,159.5,153.2,53584,837713408.0,3.95,-0.81,-1.29,12.29
2020-06-23,603392,157.77,150.39,157.95,147.66,72358,1100687584.0,6.5,-5.0,-7.91,16.6
2020-06-24,603392,150.88,154.29,159.44,150.88,52765,817497760.0,5.69,2.59,3.9,12.1
2020-06-29,603392,156.88,166.65,168.8,152.0,70891,1149463664.0,10.89,8.01,12.36,16.26
2020-06-30,603392,166.89,165.0,175.0,162.0,66755,1121992112.0,7.8,-0.99,-1.65,15.31
2020-07-01,603392,166.61,169.06,172.33,164.9,55742,937293024.0,4.5,2.46,4.06,12.78
2020-07-02,603392,169.0,165.14,169.5,162.5,49793,822295408.0,4.14,-2.32,-3.92,11.42
2020-07-03,603392,163.5,160.1,164.0,156.0,40656,649594512.0,4.84,-3.05,-5.04,9.32
